x,y,type,geom
98.31538247688616,25.74903999907732,square,POINT (431339.13101089717 2848070.2991213673)
98.31552643,25.748992456637875,square,POINT (431353.5414959559 2848064.959101912)
98.31564639460932,25.74897732949406,square,POINT (431365.56431675324 2848063.221410335)
98.31581194299936,25.748970846431835,square,POINT (431382.1640830909 2848062.417297021)
98.31112892258948,25.750127738435957,square,POINT (430913.1548499566 2848192.9821463325)
98.31075205126288,25.74762612059008,square,POINT (430873.9094094623 2847916.138301044)
98.30961425839162,25.747023278757503,square,POINT (430759.44489814335 2847849.973526196)
98.31176018,25.741092378043884,square,POINT (430971.24428304733 2847192.0323589365)
98.31161458310086,25.74101860695238,square,POINT (430956.5982160584 2847183.9387950394)
98.31150538554026,25.74087379689885,square,POINT (430945.5619350136 2847167.9590012026)
98.31142045410424,25.74072078985809,square,POINT (430936.95480278577 2847151.058738676)
98.31193610925148,25.74056505034645,square,POINT (430988.5855057987 2847133.5415458246)
98.31185724434664,25.740439365679464,square,POINT (430980.6026717773 2847119.663891544)
98.31175108,25.74034646823147,square,POINT (430969.90060270356 2847109.431538438)
98.30317896253122,25.728389983321385,square,POINT (430103.11401298526 2845789.8270066623)
98.30307563086184,25.72826047009916,square,POINT (430092.6729368286 2845775.538837883)
98.30296331382988,25.72811072,square,POINT (430081.31866668444 2845759.0143398317)
98.30271622,25.727766699645255,square,POINT (430056.3306488624 2845721.0468201567)
98.30253650910852,25.727799078098496,square,POINT (430038.322828204 2845724.727812053)
98.30250955302084,25.727677658853384,square,POINT (430035.54775221297 2845711.295567176)
98.30268027,25.727653374989483,square,POINT (430052.65898743854 2845708.5157667017)
98.30254549447106,25.727536002910718,square,POINT (430039.0702086633 2845695.5888736797)
98.30249158229574,25.72740649,square,POINT (430033.5863672179 2845681.274451128)
98.30247361157063,25.727232453893865,square,POINT (430031.681826285 2845662.0105448924)
98.30179521669773,25.727167696669976,square,POINT (429963.5925247734 2845655.1988467616)
98.30160652408404,25.72720816993904,square,POINT (429944.68803686753 2845659.7811902054)
98.30162898749045,25.727042229448337,square,POINT (429946.8441559071 2845641.392240801)
98.30122913885674,25.728345463167155,square,POINT (429907.49846748635 2845785.9307491453)
98.30162449480916,25.72769384809323,square,POINT (429946.7753259363 2845713.557924158)
98.30162898749045,25.72755219216985,square,POINT (429947.14298631065 2845697.867898955)
98.29690075,25.728342244190596,square,POINT (429473.30972026853 2845787.8802062934)
98.29343913827326,25.736018277767226,square,POINT (429130.62190384953 2846639.8159982986)
98.29344421912636,25.73588326049816,square,POINT (429131.05146845983 2846624.8607910643)
98.29350518936384,25.735784857985102,square,POINT (429137.1087474841 2846613.930464057)
98.29291581040168,25.735899279504203,square,POINT (429078.05884328525 2846626.9187473254)
98.29289548698918,25.735821472883195,square,POINT (429075.97412178403 2846618.312982659)
98.29289040613604,25.735729935616806,square,POINT (429075.4101581127 2846608.178425135)
98.29291581040168,25.73562924454236,square,POINT (429077.8985829714 2846597.0137427915)
98.31205966609583,25.72443034908575,square,POINT (430991.66316941695 2845346.6458063885)
98.3121723,25.72437237,square,POINT (431002.9283822529 2845340.1656624586)
98.31304239448448,25.72102120349606,square,POINT (431088.2803830226 2844968.588458787)
98.31294225821657,25.721083420412064,square,POINT (431078.2708334484 2844975.530911632)
98.31291118144374,25.72093098891004,square,POINT (431075.0654351863 2844958.6661987156)
98.31319777834854,25.721500272909804,square,POINT (431104.1441017685 2845021.5616191723)
98.31329791461648,25.72166203617217,square,POINT (431114.28265737096 2845039.423740478)
98.31098889317542,25.716954825535694,square,POINT (430879.9282846677 2844519.3333632774)
98.30677925811295,25.716294601041795,square,POINT (430457.2302200054 2844448.427720546)
98.30665115320777,25.71631357362919,square,POINT (430444.3895851044 2844450.5963091203)
98.32521689958546,25.705025705495643,square,POINT (432300.54218347254 2843190.882101446)
98.32515172567378,25.705201878069857,square,POINT (432294.1029189922 2843210.425563412)
98.32254521,25.706105002728943,square,POINT (432033.1031775866 2843311.7798900497)
98.32781623,25.70506034400596,square,POINT (432561.3543527386 2843193.388426361)
98.32518635090882,25.702548699811064,square,POINT (432296.0758966437 2842916.5842790953)
98.32530096,25.70244911811197,square,POINT (432307.51866568264 2842905.4974720194)
98.325215,25.702323718816835,square,POINT (432298.823402964 2842891.654307246)
98.32484252210556,25.702058166932247,square,POINT (432261.3009798619 2842862.4369867234)
98.32617691,25.70191801430988,square,POINT (432395.1046571259 2842846.2323685847)
98.32611141,25.70183318501092,square,POINT (432388.4857914122 2842836.871554998)
98.32595996571617,25.70161557914152,square,POINT (432373.1675157764 2842812.8505444494)
98.32577986491444,25.701704096831307,square,POINT (432355.1474018892 2842822.745552328)
98.32570209,25.701534437868062,square,POINT (432347.2484908132 2842803.996675001)
98.32587400851531,25.70146067302601,square,POINT (432364.45559065166 2842795.739636813)
98.32745398,25.70264459322035,square,POINT (432523.6477040203 2842926.0436332556)
98.32747444973047,25.70249706486638,square,POINT (432525.61793669104 2842909.695309074)
98.32767910973244,25.700145807047875,square,POINT (432544.8268890396 2842649.2032983713)
98.32756041,25.70007573,square,POINT (432532.877378212 2842641.5032666246)
98.32492438610636,25.70092403242432,square,POINT (432268.8728416672 2842736.7964713494)
98.32505127530754,25.70101623888539,square,POINT (432281.6563230276 2842746.9427288324)
98.32610834421754,25.69780280159369,square,POINT (432385.90111098904 2842390.532698906)
98.32839747,25.698139363654672,square,POINT (432615.77347070945 2842426.635400272)
98.32842611873949,25.69805084,square,POINT (432618.59852088656 2842416.8177036983)
98.32844658473968,25.69797708,square,POINT (432620.6104848503 2842408.6380244805)
98.32849979634018,25.69786273737281,square,POINT (432625.8851976645 2842395.9485541666)
98.32860622,25.697390627033982,square,POINT (432636.29766670585 2842343.610975568)
98.32919973354682,25.696866877436552,square,POINT (432695.5546137153 2842285.3064703546)
98.32928569074762,25.69682261680162,square,POINT (432704.1544574988 2842280.3610952874)
98.33294091838223,25.698275832383647,square,POINT (433071.7231618561 2842439.4390517618)
98.33272398,25.69836804089575,square,POINT (433050.0078372484 2842449.7604856268)
98.33293273198215,25.698069285057382,square,POINT (433070.7862845543 2842416.56936494)
98.33266667397965,25.69657918,square,POINT (433043.25753342174 2842251.6846348965)
98.33269941957994,25.69684474712114,square,POINT (433046.69167593675 2842281.077612064)
98.33228088987596,25.69421305445388,square,POINT (433003.22475766257 2841989.846220359)
98.33216628027488,25.694194612113638,square,POINT (432991.7145519536 2841987.8619603696)
98.33156458,25.69398436923303,square,POINT (432931.222374817 2841964.8841364672)
98.33142950426792,25.69394748447886,square,POINT (432917.64824676863 2841960.8679458494)
98.33092604066314,25.69456345837576,square,POINT (432867.47617205523 2842029.338894957)
98.32800042593544,25.695610053424332,square,POINT (432574.51129160397 2842146.732428467)
98.32773846113298,25.695680133469036,square,POINT (432548.2656196636 2842154.627063749)
98.32881907,25.695646937663533,square,POINT (432656.67314864916 2842150.3996438123)
98.34907039195676,25.713233143949434,square,POINT (434698.2545325714 2844087.7948335377)
98.34918291,25.71318178219081,square,POINT (434709.51422202244 2844082.051201774)
98.34909889532408,25.713107442764056,square,POINT (434701.04547288606 2844073.8601125455)
98.34904489,25.713031751663635,square,POINT (434695.586039816 2844065.504500737)
98.34900888469043,25.712949302374454,square,POINT (434691.9289502355 2844056.3915602723)
98.34722825608468,25.713365608638835,square,POINT (434513.517585344 2844103.376753314)
98.34731361,25.713261795075663,square,POINT (434522.02342931525 2844091.8377180933)
98.34738188731252,25.713188741032468,square,POINT (434528.8335866075 2844083.7135787634)
98.34595653092106,25.713923124373103,square,POINT (434386.2396241055 2844165.749485441)
98.34579316173532,25.71297014320465,square,POINT (434369.3271021243 2844060.293880563)
98.34574357831048,25.712994961877676,square,POINT (434364.3663258964 2844063.0670400956)
98.34610168082312,25.713965367934183,square,POINT (434400.82465204666 2844170.355582421)
98.34115001886728,25.71652984651367,square,POINT (433905.476569294 2844456.825285479)
98.34096517437858,25.716520594513963,square,POINT (433886.9277092962 2844455.8932269122)
98.34108326946858,25.71640031845224,square,POINT (433898.7086321821 2844442.5142521267)
98.34090869411816,25.716372562420727,square,POINT (433881.17973172583 2844439.5278504714)
98.34061088910858,25.716895299926705,square,POINT (433851.59275926504 2844497.5670377202)
98.34062629281598,25.71672413834138,square,POINT (433853.0434064873 2844478.604208404)
98.34056468,25.716580732499217,square,POINT (433846.78285049216 2844462.753747472)
98.34054413970988,25.71646046,square,POINT (433844.65590922686 2844449.4441975933)
98.34075465704424,25.715729545877924,square,POINT (433865.3710504467 2844368.39480599)
98.34050819772598,25.715701789689916,square,POINT (433840.6305365337 2844365.4444458424)
98.34061088910858,25.715549130540104,square,POINT (433850.8482636329 2844348.4869182063)
98.35702271363158,25.713236188820584,square,POINT (435496.0601968704 2844084.223425635)
98.35722356,25.712879993183968,square,POINT (435516.01741633465 2844044.6789180506)
98.35710094,25.71285523088081,square,POINT (435503.7023961131 2844041.9965338237)
98.35850813000334,25.70744311100645,square,POINT (435641.96593436797 2843441.9522631695)
98.35832751200168,25.707367417701253,square,POINT (435623.8041315968 2843433.6577391354)
98.35746222576104,25.707178184227644,square,POINT (435536.889514186 2843413.1233815835)
98.35735721529494,25.707178184227644,square,POINT (435526.3539786265 2843413.1746379803)
98.35725640524748,25.70716304553676,square,POINT (435516.23170602194 2843411.547339059)
98.35713129957678,25.70721669537957,square,POINT (435503.7089660495 2843417.549800755)
98.35904549713176,25.69779236475955,square,POINT (435690.693495108 2842372.9331554924)
98.35936345926186,25.69773930665852,square,POINT (435722.5681428142 2842366.9025943936)
98.35932519,25.69768359562699,square,POINT (435718.69803260034 2842360.7515846393)
98.35897189478683,25.69784807574019,square,POINT (435683.338442069 2842379.1386073204)
98.35683448269008,25.69603214963909,square,POINT (435467.89963473286 2842179.0789179993)
98.36060040160578,25.69167227,square,POINT (435843.4273035399 2841694.417599097)
98.36705480327151,25.6887142,square,POINT (436489.50185588456 2841363.713402696)
98.36694576435544,25.68865917,square,POINT (436478.5312898666 2841357.671982604)
98.36707661105476,25.687928100983694,square,POINT (436491.2732584985 2841276.6480717547)
98.36696321,25.68795954495471,square,POINT (436479.910827842 2841280.18477112)
98.36092355,25.688360454857563,square,POINT (435874.0784954532 2841327.4992997344)
98.36106747638786,25.68830542808804,square,POINT (435888.49171017535 2841321.335631045)
98.36973498849191,25.67898861097812,square,POINT (436753.3067146283 2840285.386878412)
98.36977713114848,25.67889365974312,square,POINT (436757.4856893389 2840274.851535233)
98.36997942,25.67867717064442,square,POINT (436777.6711267336 2840250.7801409187)
98.36988249,25.67861260364411,square,POINT (436767.9101041672 2840243.6761506693)
98.36976449,25.67859741140365,square,POINT (436756.06057861797 2840242.0501550585)
98.36984455939898,25.67839611403481,square,POINT (436763.9896427587 2840219.7195842527)
98.36995413030604,25.67849486372994,square,POINT (436775.0374575533 2840230.60301975)
98.37005527,25.67855183467068,square,POINT (436785.2173888191 2840236.863790004)
98.37046827,25.679113946492468,square,POINT (436826.9590708778 2840298.9163337443)
98.37048091351316,25.679030389497548,square,POINT (436828.18374056974 2840289.65694163)
98.36910284864337,25.67893164,square,POINT (436689.8401660917 2840279.3803149676)
98.36917027689388,25.67876832399708,square,POINT (436696.52043198684 2840261.261897182)
98.36919134822216,25.67863919006024,square,POINT (436698.566756099 2840246.9511290076)
98.36909442011203,25.67859361334324,square,POINT (436688.81572196353 2840241.9502369813)
98.36908599158076,25.678259383552614,square,POINT (436687.7932817767 2840204.9406642755)
98.36915763409692,25.67817962403222,square,POINT (436694.94064692326 2840196.073552196)
98.36860135,25.67795933555571,square,POINT (436638.99970032246 2840171.9446086073)
98.36850442292013,25.67793654706937,square,POINT (436629.2606413086 2840169.4673961815)
98.36840328054436,25.67790236433171,square,POINT (436619.0926375122 2840165.730377439)
98.37118362006504,25.680222991925312,square,POINT (436899.3297937826 2840421.3937300267)
98.37118362006504,25.680047081726546,square,POINT (436899.23714032996 2840401.9129078267)
98.37425786,25.680149696040715,square,POINT (437207.7935584425 2840411.8130310024)
98.37424565688951,25.68031827650788,square,POINT (437206.65770360536 2840430.487924284)
98.37418873,25.680435549735662,square,POINT (437201.00617996143 2840443.5021493393)
98.37483936,25.680732397077676,square,POINT (437266.452962578 2840476.067007447)
98.37480682698488,25.680875323311923,square,POINT (437263.2632524379 2840491.910518335)
98.37475396,25.680974272142898,square,POINT (437258.01017369475 2840502.893491847)
98.37472549798557,25.681080550425374,square,POINT (437255.209354793 2840514.6765729277)
98.37789600050615,25.681474934105143,square,POINT (437573.5750465646 2840556.8508486697)
98.37793343983634,25.68137371,square,POINT (437577.279328069 2840545.623445062)
98.37678303132677,25.680793978081557,square,POINT (437461.53339975054 2840481.9657994313)
98.39061846,25.690635933368856,square,POINT (438854.9465925823 2841565.4196485844)
98.39078800290297,25.690374595116463,square,POINT (438871.825327285 2841536.399864399)
98.38940337,25.691120002637337,square,POINT (438733.26956533454 2841619.589632263)
98.38925463531548,25.691112556514888,square,POINT (438718.3416253533 2841618.833987166)
98.37459758237183,25.68175487911148,square,POINT (437242.726273192 2840589.4144491428)
98.37345619,25.79247701087531,square,POINT (437186.41647586745 2852851.74858889)
98.37337992141138,25.79238290346266,square,POINT (437178.7201666894 2852841.3630834837)
98.36212476546628,25.61665007529021,square,POINT (435956.3378190878 2833385.515811179)
98.36226230497348,25.61660314867113,square,POINT (435970.12234906945 2833380.2525902684)
98.36229947781328,25.616469072515063,square,POINT (435973.78320742113 2833365.3867457574)
98.3557358,25.61077675777005,square,POINT (435311.6964879985 2832738.194908296)
98.35579730597038,25.610634761465622,square,POINT (435317.79628959135 2832722.4399109576)
98.35583175191488,25.610475015421517,square,POINT (435321.16900616186 2832704.732479377)
98.35561523454948,25.610481671510943,square,POINT (435299.4322097353 2832705.575263796)
98.35550205501757,25.61064141754616,square,POINT (435288.1539402468 2832723.321138737)
98.35550943629138,25.61036629924162,square,POINT (435288.7469455804 2832692.850338607)
98.35572103280757,25.610313050464374,square,POINT (435309.964582197 2832686.850164052)
98.35593016889916,25.61002018,square,POINT (435330.8062447389 2832654.3151982976)
98.35536181081498,25.61023095855298,square,POINT (435273.85105225805 2832677.9345009383)
98.35526585425532,25.60998246377485,square,POINT (435264.082235451 2832650.4625147213)
98.35525109170769,25.609809404606345,square,POINT (435262.5067081832 2832631.304779089)
98.35607502209014,25.609434587571325,square,POINT (435345.03588283417 2832589.394575132)
98.35776590451088,25.608296764960023,square,POINT (435514.2073249695 2832462.56599609)
98.35724744,25.60788363446387,square,POINT (435461.9260645448 2832417.0673834733)
98.36430827,25.622160959574785,square,POINT (436178.49816720764 2833994.7496571722)
98.36441483977228,25.621796237336163,square,POINT (436189.00441605784 2833954.308174297)
98.36427435549211,25.621774397645822,square,POINT (436174.8882124189 2833951.9572680797)
98.36449719262616,25.62159531203444,square,POINT (436197.1659021756 2833932.0176012297)
98.36439788477296,25.621575656280257,square,POINT (436187.1849511002 2833929.888706867)
98.36431553191908,25.621531976814936,square,POINT (436178.8935148091 2833925.091213663)
98.36436397477428,25.62139439,square,POINT (436183.68408072984 2833909.8308125553)
98.36449961476892,25.62140312,square,POINT (436197.3069997133 2833910.732919567)
98.36461103333596,25.62136599470108,square,POINT (436208.47372442397 2833906.5676770993)
98.36389307765788,25.598705882342205,square,POINT (436124.3479946751 2831397.48642506)
98.36400694279376,25.59869777536343,square,POINT (436135.7779273467 2831396.5337972525)
98.36410582567493,25.59866265,square,POINT (436145.6890052537 2831392.5957866567)
98.36423168,25.59856265896954,square,POINT (436158.2737644301 2831381.462536023)
98.36439048851464,25.59852483,square,POINT (436174.2014543952 2831377.196429702)
98.36436352045614,25.598397816762272,square,POINT (436171.4259198485 2831363.144132129)
98.36527144509223,25.598195141605864,square,POINT (436262.49171844905 2831340.262787887)
98.36522350187713,25.598035703574777,square,POINT (436257.59276239807 2831322.629371486)
98.36514859060352,25.59789518174404,square,POINT (436249.9956954249 2831307.1037366404)
98.36647329983916,25.59728663234433,square,POINT (436382.7007614081 2831239.075672104)
98.36660957,25.59737479771088,square,POINT (436396.43185960146 2831248.773896419)
98.36658587,25.59707556953616,square,POINT (436393.8936756082 2831215.6481928327)
98.36667178282836,25.59696068709163,square,POINT (436402.46009355003 2831202.8846983286)
98.36672511,25.596888551546805,square,POINT (436407.77675041236 2831194.8707052697)
98.36679916743336,25.596797714132165,square,POINT (436415.1659512778 2831184.775692358)
98.36687026581755,25.596749623708256,square,POINT (436422.2802744776 2831179.4159830343)
98.36699173,25.59666947295877,square,POINT (436434.4349822982 2831170.481718169)
98.36745978991982,25.595766437469564,square,POINT (436480.9613881006 2831070.2536737337)
98.36781528184078,25.59665344280242,square,POINT (436517.1286963913 2831168.3120015976)
98.36720798314248,25.596439707179204,square,POINT (436456.0303277877 2831144.933399392)
98.36776195805264,25.59631413732245,square,POINT (436511.5947387302 2831130.7622343414)
98.36265312208114,25.59829690799059,square,POINT (435999.6150326106 2831352.793723015)
98.36254144482746,25.598289609757455,square,POINT (435988.3965739733 2831352.039408681)
98.36183698794822,25.59847790402973,square,POINT (435917.75571308454 2831373.23172707)
98.36200531308424,25.59836259206872,square,POINT (435934.59737516876 2831360.380526181)
98.36210242,25.598397623562303,square,POINT (435944.36783556547 2831364.213065446)
98.37200224828592,25.59622357929181,square,POINT (436937.3616953659 2831118.710434402)
98.37192427272866,25.596310779921776,square,POINT (436929.57703821606 2831128.404265799)
98.37181510694852,25.596381102964155,square,POINT (436918.6513865859 2831136.243885184)
98.37168410801236,25.59622357929181,square,POINT (436905.4136948844 2831118.8617615886)
98.37180263085936,25.59611668811027,square,POINT (436917.25981830456 2831106.9680616073)
98.34584618392005,25.583114885512767,square,POINT (434303.5773991581 2829679.725012632)
98.34572194980736,25.583058858410485,square,POINT (434291.0696748576 2829673.581988113)
98.34617229846587,25.58344824622902,square,POINT (434336.5117834302 2829716.480565709)
98.34610707555672,25.58353508794381,square,POINT (434330.0087068961 2829726.1298634596)
98.34026447977546,25.591132238933028,square,POINT (433747.40882836893 2830570.3586499845)
98.34016645435028,25.591105036138803,square,POINT (433737.5495646505 2830567.3951237863)
98.34002318642118,25.591077833338385,square,POINT (433723.1467814379 2830564.4542105123)
98.35184788887916,25.59836502019933,square,POINT (434914.59512848634 2831365.5959690893)
98.35180912,25.59826551447796,square,POINT (434910.6483390041 2831354.595531835)
98.35175246,25.59812566845932,square,POINT (434904.8829668532 2831339.1365126017)
98.35168387635788,25.59798044357458,square,POINT (434897.91684273834 2831323.087685461)
98.36373843,25.58789674658938,square,POINT (436103.07578571764 2830200.537842579)
98.36359543,25.58797044770757,square,POINT (436088.75350230606 2830208.7685209033)
98.36346263854831,25.58803186527138,square,POINT (436075.4505248603 2830215.6339907898)
98.36327878,25.58812399155799,square,POINT (436057.03480669484 2830225.9248289154)
98.36338432787338,25.58820690515528,square,POINT (436067.6789616662 2830235.05594896)
98.36422532,25.58831438565885,square,POINT (436152.1947267791 2830246.553469303)
98.36304384667798,25.588354306964163,square,POINT (436033.56352541805 2830251.543622128)
98.36305065630188,25.589149659424415,square,POINT (436034.6703258542 2830339.619050311)
98.36345583,25.58926328077285,square,POINT (436075.4210278914 2830352.0063535958)
98.36296957838756,25.588330029537687,square,POINT (436026.09201408474 2830248.8909135982)
98.24946041398688,25.643952561687733,square,POINT (424661.4184934116 2836468.3634491144)
98.24946041398688,25.643826766086413,square,POINT (424661.33951173624 2836454.432311467)
98.24947841916438,25.64369691,square,POINT (424663.0653972709 2836440.041520304)
98.22858235331292,25.669152105687527,square,POINT (422581.88572591974 2839271.128257655)
98.22836106217297,25.66907107828516,square,POINT (422559.62414052134 2839262.2844361193)
98.22947015011472,25.669238105478343,square,POINT (422671.042313557 2839280.1329145464)
98.22947857356743,25.669458277329998,square,POINT (422672.0297573143 2839304.5109073436)
98.22928483,25.669202675487224,square,POINT (422652.4207749964 2839276.3175879032)
98.25041670178322,25.73603839176723,square,POINT (424815.2535675891 2846665.856303428)
98.25136311507389,25.73497564046177,square,POINT (424909.5163697315 2846547.622325564)
98.24743547074716,25.733573548980992,square,POINT (424514.6623053481 2846394.587995529)
98.24696109,25.728039541126936,square,POINT (424463.5812141087 2845781.9926001984)
98.24712869528882,25.72651082505208,square,POINT (424479.4282051435 2845612.5982311945)
98.24702422310368,25.726709141823783,square,POINT (424469.07351035543 2845634.620706193)
98.24714361988669,25.72680325814209,square,POINT (424481.1100758244 2845644.975342191)
98.24731525276232,25.72660830282866,square,POINT (424498.2040358797 2845623.2867212314)
98.24285273,25.735410001959597,square,POINT (424056.144666049 2846600.5969374706)
98.24268209993578,25.735291098412183,square,POINT (424038.95388062194 2846587.527104481)
98.24257585896294,25.735395501533358,square,POINT (424028.3636049021 2846599.150471901)
98.24001963676812,25.73544770305955,square,POINT (423771.9916666333 2846606.405940361)
98.23912464,25.73551150489377,square,POINT (423682.25830362964 2846613.9891141583)
98.24043413753334,25.736169821819843,square,POINT (423814.02908033296 2846686.138112256)
98.24047921,25.73603061854474,square,POINT (423818.46130734566 2846670.6959146494)
98.26896684,25.708711841599943,square,POINT (426659.17580282566 2843629.1347325672)
98.26890912604966,25.70856623673838,square,POINT (426653.2961109001 2843613.041789133)
98.26886872566593,25.708431032064563,square,POINT (426649.1599150611 2843598.090999489)
98.26825694842606,25.708836645625198,square,POINT (426588.0300635165 2843643.350555542)
98.26821078,25.70866504005673,square,POINT (426583.29242224316 2843624.3717788267)
98.26802031760688,25.70887824693786,square,POINT (426564.31484859326 2843648.0892457305)
98.26797992,25.708696241087576,square,POINT (426560.1498340676 2843627.9554889346)
98.26778368678768,25.708753442956237,square,POINT (426540.49748040375 2843634.3994384413)
98.26714305213086,25.70819182341921,square,POINT (426475.8785760078 2843572.5594202857)
98.26978116,25.70850669609237,square,POINT (426740.74926744273 2843605.963958509)
98.26339998,25.700320138722866,square,POINT (426095.4790436009 2842702.8994650864)
98.26328133849351,25.700197040529886,square,POINT (426083.4995041968 2842689.333347057)
98.26337122,25.700060984484303,square,POINT (426092.4333186328 2842674.215556013)
98.26372353185783,25.69987633674516,square,POINT (426127.6692765371 2842653.5697168843)
98.26383138389792,25.69975647753313,square,POINT (426138.41673294466 2842640.235623933)
98.26375229240186,25.69963661820044,square,POINT (426130.40704531444 2842627.006042487)
98.26500416570266,25.693626373625214,square,POINT (426252.31247175566 2841960.7034630254)
98.26493106621264,25.69349462995896,square,POINT (426244.89643685677 2841946.1543449215)
98.26484984455703,25.69334580823472,square,POINT (426236.6548763287 2841929.718459792)
98.26502041003378,25.693199426029448,square,POINT (426253.679466656 2841913.412201506)
98.2650908,25.69335556704201,square,POINT (426260.83887206484 2841930.664712389)
98.26518014595644,25.69355806211276,square,POINT (426269.9284417741 2841953.040120076)
98.26537507792987,25.69344827567135,square,POINT (426289.4205343743 2841940.773099798)
98.26528573410872,25.693301893592032,square,POINT (426280.36554033984 2841924.6118973396)
98.26523429372683,25.69317502897774,square,POINT (426275.1258274155 2841910.5910094897)
98.26515036468273,25.692994490639784,square,POINT (426266.5930888301 2841890.6441698074)
98.26534800404468,25.692940817027072,square,POINT (426286.39148261864 2841884.5898367255)
98.26544817741993,25.693094518671657,square,POINT (426296.53765389405 2841901.5556058777)
98.26879097630268,25.69590050006765,square,POINT (426633.67842614435 2842210.4429134456)
98.26878764,25.69581038135747,square,POINT (426633.288704567 2842200.4645943632)
98.27090208404522,25.69268383232368,square,POINT (426843.5394506236 2841853.04364639)
98.27103989917354,25.69279882270867,square,POINT (426857.4383044213 2841865.701925239)
98.26191173837366,25.68796307447638,square,POINT (425938.5123738331 2841335.2524008993)
98.26202411472748,25.687916334473687,square,POINT (425949.7599687079 2841330.013227062)
98.26215378,25.687873489455107,square,POINT (425962.7448270779 2841325.195727011)
98.26163079748912,25.68760278648145,square,POINT (425910.0982362875 2841295.509874221)
98.26175614034528,25.68751904371033,square,POINT (425922.62410536746 2841286.1655494617)
98.26190093,25.687452828454283,square,POINT (425937.1125413468 2841278.7514172294)
98.26324651942755,25.70282171607639,square,POINT (426081.62696053035 2842980.0222004233)
98.26314632,25.70273425611835,square,POINT (426071.52004196617 2842970.392527177)
98.27444595558674,25.689083585511167,square,POINT (427196.94862451346 2841452.378807723)
98.27486483996694,25.68895551,square,POINT (427238.9036298876 2841437.9646113166)
98.26593822307782,25.680590041093687,square,POINT (426338.01889155264 2840516.4788007964)
98.26589115310892,25.680474899463896,square,POINT (426333.22452526924 2840503.753723659)
98.27380732460225,25.669871076569507,square,POINT (427121.17891319434 2839325.053283995)
98.27373974625856,25.669788240715928,square,POINT (427114.34632275975 2839315.9169309707)
98.27362621464118,25.66992711255547,square,POINT (427103.03665463545 2839331.3587598815)
98.27354782376254,25.66983940404405,square,POINT (427095.1159356858 2839321.6887574145)
98.27352619869258,25.66998071216957,square,POINT (427093.03158318734 2839337.3497401136)
98.27345862,25.67006111154553,square,POINT (427086.29828412377 2839346.290763856)
98.27335319813278,25.66979554976415,square,POINT (427075.55646333564 2839316.939449147)
98.27342618274392,25.669705404804784,square,POINT (427082.8264199649 2839306.916172508)
98.27350727675632,25.66963718695239,square,POINT (427090.9235938939 2839299.3167305547)
98.26820412741168,25.65727534997224,square,POINT (426551.12103910587 2837933.248747829)
98.26806024,25.65723881579357,square,POINT (426536.6568993862 2837929.2826798987)
98.26806632380776,25.657127386479512,square,POINT (426537.1988546876 2837916.9391608434)
98.26818792,25.657154787140165,square,POINT (426549.41995570855 2837919.9061203864)
98.26874318268592,25.656860686387077,square,POINT (426604.9730008384 2837887.0280678077)
98.26841589826805,25.657089766720617,square,POINT (426572.2631495645 2837912.57895282)
98.26842620390238,25.657197370217663,square,POINT (426573.3634262265 2837924.4896899406)
98.25996600456504,25.65471498123353,square,POINT (425722.6627064184 2837654.3014145554)
98.25963873,25.65459028608146,square,POINT (425689.735842825 2837640.675889838)
98.25954763486304,25.654581162040827,square,POINT (425680.58647491585 2837639.7166145756)
98.25947678192964,25.654581162040827,square,POINT (425673.4746966461 2837639.756409746)
98.25929458867236,25.654547707219194,square,POINT (425655.1665288444 2837636.153828927)
98.25920011809448,25.654550748567008,square,POINT (425645.68604029535 2837636.5437198384)
98.25952401721858,25.65447471484853,square,POINT (425678.1499192699 2837627.941466401)
98.25955775671068,25.653966808366025,square,POINT (425681.2217631459 2837571.674805187)
98.25969608862827,25.65398201517834,square,POINT (425695.11615542206 2837573.28118985)
98.25980405500296,25.65386644335613,square,POINT (425705.8816161008 2837560.4216586794)
98.2598884,25.653738705948683,square,POINT (425714.2689539574 2837546.2281265287)
98.26361838884657,25.64962281824563,square,POINT (426086.1280979408 2837088.3291459195)
98.26357424,25.64980189038721,square,POINT (426081.80737017526 2837108.184982478)
98.26341658831925,25.649762096601197,square,POINT (426065.9576245762 2837103.8661163957)
98.26326523792378,25.64974504211741,square,POINT (426050.7548947736 2837102.0619890974)
98.26315803139364,25.649551757797504,square,POINT (426039.8745747679 2837080.716794652)
98.26306343739648,25.64996959,square,POINT (426030.63706234103 2837127.042403675)
98.26290262760128,25.64994685,square,POINT (426014.4813347707 2837124.614048263)
98.26276388973876,25.649887162741116,square,POINT (426000.51833568007 2837118.0812280485)
98.26281749,25.65022825154735,square,POINT (426006.10929759487 2837155.8248368874)
98.26276704,25.65039311,square,POINT (426001.1469409785 2837174.1102352277)
98.26271659274016,25.65054375782501,square,POINT (425996.1758311291 2837190.82171822)
98.26265668320862,25.65066882314562,square,POINT (425990.23944510584 2837204.7054685727)
98.26249587,25.650700089455285,square,POINT (425974.11712961225 2837208.257965404)
98.26238867,25.650637556827757,square,POINT (425963.31746419606 2837201.392812514)
98.2623256,25.65062334486238,square,POINT (425956.97864694375 2837199.854200432)
98.25959072,25.649046881998625,square,POINT (425681.482241475 2837026.8030414125)
98.2593349,25.64899781511437,square,POINT (425655.772776142 2837021.5128430105)
